soil_water__normalized_hydraulic_conductivity, soil_water__normalized_hydraulic_conductivity
soil_water__normalized_volume_fraction, soil_water__normalized_volume_fraction
soil_water__oven-dried_mass_fraction, soil~oven-dried_water__mass_fraction
soil_water__oven-dried_pressure_head, soil~oven-dried_water__pressure_head
soil_water__philip_sorptivity, soil_water__philip_sorptivity
soil_water__potential_infiltration_volume_flux, soil_water_infiltration__potential_volume_flux
soil_water__pressure_head, soil_water__pressure_head
soil_water__pressure_head_reference_depth, soil_water_at-pressure-head__reference_depth
soil_water__reference_depth_pressure_head, soil_water_at-reference-depth__pressure_head
soil_water__relative_hydraulic_conductivity, soil_water__relative_hydraulic_conductivity
soil_water__residual_volume_fraction, soil_water__residual_volume_fraction
soil_water__saturated_hydraulic_conductivity, soil~saturated_water__hydraulic_conductivity
soil_water__saturated_volume_fraction, soil~saturated_water__volume_fraction
soil_water__smith-parlange_gamma_parameter, soil_water__smith-parlange_gamma_parameter
soil_water__van-genuchten_alpha_parameter, soil_water__van-genuchten_alpha_parameter
soil_water__van-genuchten_m_parameter, soil_water__van-genuchten_m_parameter
soil_water__van-genuchten_n_parameter, soil_water__van-genuchten_n_parameter
soil_water__van_genuchten_alpha_parameter, soil_water__van-genuchten_alpha_parameter
soil_water__volume_fraction, soil_water__volume_fraction
soil_water__wilting-point_pressure_head, soil_water~wilting-point__pressure_head
soil_water__wilting-point_volume_fraction, soil_water~wilting-point__volume_fraction
soil_water_flow__azimuth_angle_of_darcy_velocity, soil_water_flowing__azimuth_angle_of_darcy_velocity
soil_water_flow__elevation_angle_of_darcy_velocity, soil_water_flowing__elevation_angle_of_darcy_velocity
soil_water_flow__x_component_of_darcy_velocity, soil_water_flowing__x_component_of_darcy_velocity
soil_water_flow__y_component_of_darcy_velocity, soil_water_flowing__y_component_of_darcy_velocity
soil_water_flow__z_component_of_darcy_velocity, soil_water_flowing__z_component_of_darcy_velocity
soil_water_frost-front__depth, soil_water_frost-front__depth
soil_water_sat-zone__thickness, soil_water_phreatic-zone__thickness
soil_water_sat-zone_top__depth, soil_water_phreatic-zone_top__depth
soil_water_sat-zone_top__domain_time_integral_of_recharge_volume_flux, soil_phreatic-zone_top_water_recharge__domain_time_integral_of_volume_flux
soil_water_sat-zone_top__offset_depth, soil_water_phreatic-zone_top__offset_depth
soil_water_sat-zone_top__recharge_mass_flux, soil_phreatic-zone_top_water_recharge__mass_flux
soil_water_sat-zone_top__recharge_volume_flux, soil_phreatic-zone_top_water_recharge__volume_flux
soil_water_sat-zone_top__time_integral_of_recharge_volume_flux, soil_phreatic-zone_top_water_recharge__time_integral_of_volume_flux
soil_water_sat-zone_top_surface__elevation, soil_water_phreatic-zone_top_surface__elevation
soil_water_sat-zone_top_surface__initial_elevation, soil_water_phreatic-zone_top_surface__initial_elevation
soil_water_sat-zone_top_surface__slope, soil_water_phreatic-zone_top_surface__slope
soil_water_sat-zone_top_surface__x_derivative_of_elevation, soil_water_phreatic-zone_top_surface__x_derivative_of_elevation
soil_water_sat-zone_top_surface__y_derivative_of_elevation, soil_water_phreatic-zone_top_surface__y_derivative_of_elevation
soil_water_unsat-zone__thickness, soil_water_vadose-zone__thickness
soil_water_wetting-front__depth, soil_water_wetting-front__depth
soil_x-section~horizontal_macropores__area_fraction, soil_x-section~horizontal_macropores__area_fraction
soil_x-section~vertical_macropores__area_fraction, soil_x-section~vertical_macropores__area_fraction
space-shuttle_tile__isochoric_heat_capacity, space-shuttle_tile_isochoric-process__heat_capacity
sphere_surface__area, sphere_surface__area
spring~steel__hooke_law_coefficient, steel-spring__hooke-law_coefficient
square__diameter, square__diameter
star~neutron__tolman_oppenheimer_volkoff_limit_mass, neutron-star__tolman-oppenheimer-volkoff-limit_mass
star~white-dwarf__chandrasekhar_limit_mass, white-dwarf__chandrasekhar-limit_mass
submarine_above-seafloor__altitude, submarine_above-seafloor__altitude
sulfuric-acid_solution__ph, sulfuric-acid-solution__ph
sulphuric-acid_water__chemical_affinity, sulfuric-acid_water__chemical_affinity
sun-lotion_skin__protection_factor, sun-lotion_skin_protection__spf_rating
tank~storage~open-top_outlet_water__flow_speed, storage-tank~open-top_outlet_water_flowing__speed
tank~storage~open-top_outlet_x-section__area, storage-tank~open-top_outlet_x-section__area
tank~storage~open-top_water__depth, storage-tank~open-top_water__depth
tank~storage~open-top_water__initial_depth, storage-tank~open-top_water__initial_depth
tank~storage~open-top_water__volume, storage-tank~open-top_water__volume
tank~storage~open-top_x-section~horizontal__area, storage-tank~open-top_x-section~horizontal__area
tank~storage~open-top_x-section~horizontal_circle__radius, storage-tank~open-top_x-section~horizontal_circle__radius
titan_atmosphere_methane__precipitation_leq-volume_flux, titan_atmosphere_methane_precipitation__leq_volume_flux
toyota_corolla~2008__fuel_economy, automobile~toyota~corolla~2008_fuel__distance-per-volume_efficiency
toyota_corolla~2008__kelly-blue-book_price, automobile~toyota~corolla~2008__kelley-blue-book_price
toyota_corolla~2008__motor-trend-magazine-safety_rating, automobile~toyota~corolla~2008__motor-trend-magazine_safety_rating
toyota_corolla~2008_engine__volume, automobile~toyota~corolla~2008_engine__volume
toyota_corolla~2008_fuel_tank__volume, automobile~toyota~corolla~2008_fuel-tank__volume
tree~oak~bluejack__mean_height, tree~bluejack-oak__mean_of_height
tree~oak~bluejack_trunk__diameter, tree~bluejack-oak_trunk__diameter
universe__cosmic_background_radiation_frequency, universe_cosmic-background-radiation__frequency
universe~friedmann__critical_density, friedmann-universe__critical_density
venus__solar_irradiation_constant, sun_venus__solar_constant
venus__standard_gravity_constant, venus__standard_gravitational_acceleration
venus_axis__tilt_angle, venus_axis__tilt_angle
venus_orbit-to-ecliptic__inclination_angle, venus_orbit_venus_ecliptic__inclination_angle
venus_orbit__aphelion_distance, venus_orbit_aphelion__distance
venus_orbit__perihelion_distance, venus_orbit_perihelion__distance
virus_chicken-pox__incubation_period, chicken-pox-virus_incubation__period
water__boiling_point_temperature, water~boiling-point__temperature
water__dynamic_shear_viscosity, water__shear_dynamic_viscosity
water__dynamic_volume_viscosity, water__volume_dynamic_viscosity
water__freezing_point_temperature, water~freezing-point__temperature
water__gibbs_free_energy, water__gibbs_free_energy
water__kinematic_shear_viscosity, water__shear_kinematic_viscosity
water__kinematic_volume_viscosity, water__volume_kinematic_viscosity
water__mass-specific_latent_fusion_heat, water_fusion__mass-specific_latent_heat
water__mass-specific_latent_sublimation_heat, water_sublimation__mass-specific_latent_heat
water__mass-specific_latent_vaporization_heat, water_vaporization__mass-specific_latent_heat
water__mole-specific_latent_fusion_heat, water_fusion__mole-specific_latent_heat
water__mole-specific_latent_sublimation_heat, water_sublimation__mole-specific_latent_heat
water__mole-specific_latent_vaporization_heat, water_vaporization__mole-specific_latent_heat
water__x_z_component_of_viscosity, water__x_z_component_of_viscosity
water_carbon-dioxide__solubility, water_carbon-dioxide__solubility
water_channel-network_source__count, channel-network_source__count
water_diethyl-ether__solubility, water_diethyl-ether__solubility
water_electron__affinity, water_electron__electron_affinity
water_ethanol__solubility, water_ethanol__solubility
water_molecule__hydrogen_number, water_molecule_hydrogen__mass_number
water_molecule_h-o-h__actual_bond_angle, water_molecule_bond-h-o-h__actual_angle
water_molecule_h-o-h__ideal_bond_angle, water_molecule_bond-h-o-h__ideal_angle
water_molecule_h-o__bond_dissociation_energy, water_molecule_bond-h-o_dissociation__energy
water_molecule_h-o__bond_length, water_molecule_bond-h-o__length
water_salt__diffusion_coefficient, water_salt__mass_diffusivity
water_sand_grain__settling_speed, water_sand_grain_settling__terminal_speed
water_scuba-diver__dive_duration, water_scuba-diver_dive__duration
water~liquid__antoine_vapor_pressure_a_parameter, water~liquid__antoine-vapor-pressure_a_parameter
water~liquid__antoine_vapor_pressure_b_parameter, water~liquid__antoine-vapor-pressure_b_parameter
water~liquid__antoine_vapor_pressure_c_parameter, water~liquid__antoine-vapor-pressure_c_parameter
water~liquid__mass-per-volume_density, water~liquid__mass-per-volume_density
water~liquid_carbon~dissolved~inorganic__mole_concentration, water~liquid_carbon~dissolved~inorganic__molar_concentration
water~liquid_carbon~dissolved~organic__mole_concentration, water~liquid_carbon~dissolved~organic__molar_concentration
water~liquid_oxygen~dissolved~molecular__mole_concentration, water~liquid_oxygen~dissolved~molecular__molar_concentration
water~liquid~20C__dynamic_shear_viscosity, water~liquid~20C__shear_dynamic_viscosity
water~liquid~20C__dynamic_volume_viscosity, water~liquid~20C__volume_dynamic_viscosity
water~liquid~20C__kinematic_shear_viscosity, water~liquid~20C__shear_kinematic_viscosity
water~liquid~20C__kinematic_volume_viscosity, water~liquid~20C__volume_kinematic_viscosity
water~liquid~20C__mass-per-volume_density, water~liquid~20C__mass-per-volume_density
water~liquid~20C__vapor_pressure, water~20C__vapor_pressure
water~liquid~20C_air__surface_tension, water~liquid~20C_air__surface_tension
water~vapor__mass-specific_gas_constant, water~vapor__mass-specific_gas_constant
water~vapor_air~dry__relative_molecular_mass_ratio, water~vapor_air~dry__relative_molecular_mass
wave~airy__amplitude, airy-wave__amplitude
wave~airy__wavelength, airy-wave__wavelength
wave~airy__wavenumber, airy-wave__wavenumber
wave~cnoidal__amplitude, cnoidal-wave__amplitude
wave~cnoidal__wavelength, cnoidal-wave__wavelength
wave~cnoidal__wavenumber, cnoidal-wave__wavenumber
wave~electromagnetic__amplitude, electromagnetic-wave__amplitude
wave~electromagnetic__wavenumber, electromagnetic-wave__wavenumber
wave~seismic__amplitude, seismic-wave__amplitude
wave~seismic__wavenumber, seismic-wave__wavenumber
wave~sine__crest_factor, sine-wave__crest_factor
wave~sine__wavelength, sine-wave__wavelength
wave~stokes__amplitude, stokes-wave__amplitude
wave~stokes__wavelength, stokes-wave__wavelength
wave~stokes__wavenumber, stokes-wave__wavenumber
wood~dry__thermal_energy_content, wood~dry__thermal_energy-per-volume_density
earth_interior__down_component_of_electric-displacement, earth_interior__down_component_of_electric-d-field
earth_interior__down_component_of_electric-field, earth_interior__down_component_of_electric-e-field
earth_interior__down_component_of_electric-polarization, earth_interior__down_component_of_electric-p-field
earth_interior__down_component_of_magnetic-field, earth_interior__down_component_of_magnetic-b-field
earth_interior__down_component_of_magnetic-field-strength, earth_interior__down_component_of_magnetic-h-field
earth_interior__down_component_of_magnetization, earth_interior__down_component_of_magnetic-m-field
earth_interior__east_component_of_electric-displacement, earth_interior__east_component_of_electric-d-field
earth_interior__east_component_of_electric-field, earth_interior__east_component_of_electric-e-field
earth_interior__east_component_of_electric-polarization, earth_interior__east_component_of_electric-p-field
earth_interior__east_component_of_magnetic-field, earth_interior__east_component_of_magnetic-b-field
earth_interior__east_component_of_magnetic-field-strength, earth_interior__east_component_of_magnetic-h-field
earth_interior__east_component_of_magnetization, earth_interior__east_component_of_magnetic-m-field
earth_interior__electric-field-potential, earth_interior__electric_potential
earth_interior__north_component_of_electric-displacement, earth_interior__north_component_of_electric-d-field
earth_interior__north_component_of_electric-field, earth_interior__north_component_of_electric-e-field
earth_interior__north_component_of_electric-polarization, earth_interior__north_component_of_electric-p-field
earth_interior__north_component_of_magnetic-field, earth_interior__north_component_of_magnetic-b-field
earth_interior__north_component_of_magnetic-field-strength, earth_interior__north_component_of_magnetic-h-field
earth_interior__north_component_of_magnetization, earth_interior__north_component_of_magnetic-m-field
earth_interior_earthquake__east_component_of_seismic_slip, earth_interior_earthquake__east_component_of_seismic_slip
earth_interior_earthquake__east_east_component_of_seismic_moment, earth_interior_earthquake__east_east_component_of_seismic_moment
earth_interior_earthquake__east_up_component_of_seismic_moment, earth_interior_earthquake__east_up_component_of_seismic_moment
earth_interior_earthquake__magnitude_of_seismic_moment, earth_interior_earthquake__magnitude_of_seismic_moment
earth_interior_earthquake__modified_mercalli_intensity, earth_interior_earthquake__modified-mercalli-intensity_scale
earth_interior_earthquake__seismic_moment, earth_interior_earthquake__seismic_moment
earth_interior_earthquake__north_component_of_seismic_slip, earth_interior_earthquake__north_component_of_seismic_slip
earth_interior_earthquake__south_east_component_of_seismic_moment, earth_interior_earthquake__south_east_component_of_seismic_moment
earth_interior_earthquake__south_south_component_of_seismic_moment, earth_interior_earthquake__south_south_component_of_seismic_moment
earth_interior_earthquake__up_south_component_of_seismic_moment, earth_interior_earthquake__up_south_component_of_seismic_moment
earth_interior_earthquake__up_up_component_of_seismic_moment, earth_interior_earthquake__up_up_component_of_seismic_moment
earth_interior_earthquake_wave~seismic__arrival_time, earth_interior_earthquake_seismic-wave_arrival__time
earth_interior_earthquake_wave~seismic__name(en), earth_interior_earthquake_seismic-wave__name
earth_interior_earthquake_wave~seismic~love__group_velocity, earth_interior_earthquake_love-seismic-wave__group_velocity
earth_interior_earthquake_wave~seismic~love__phase_velocity, earth_interior_earthquake_love-seismic-wave__phase_velocity
earth_interior_earthquake_wave~seismic~p__amplitude, earth_interior_earthquake_p-seismic-wave__amplitude
earth_interior_earthquake_wave~seismic~p__angular_frequency, earth_interior_earthquake_p-seismic-wave__angular_frequency
earth_interior_earthquake_wave~seismic~p__angular_wavenumber, earth_interior_earthquake_p-seismic-wave__angular_wavenumber
earth_interior_earthquake_wave~seismic~p__frequency, earth_interior_earthquake_p-seismic-wave__frequency
earth_interior_earthquake_wave~seismic~p__period, earth_interior_earthquake_p-seismic-wave__period
earth_interior_earthquake_wave~seismic~p__scalar_potential, earth_interior_earthquake_p-seismic-wave__scalar_potential
earth_interior_earthquake_wave~seismic~p__speed, earth_interior_earthquake_p-seismic-wave__speed
earth_interior_earthquake_wave~seismic~p__takeoff_angle, earth_interior_earthquake_p-seismic-wave_takeoff__angle
earth_interior_earthquake_wave~seismic~p__wavelength, earth_interior_earthquake_p-seismic-wave__wavelength
earth_interior_earthquake_wave~seismic~p__wavenumber, earth_interior_earthquake_p-seismic-wave__wavenumber
earth_interior_earthquake_wave~seismic~rayleigh__group_velocity, earth_interior_earthquake_rayleigh-seismic-wave__group_velocity
earth_interior_earthquake_wave~seismic~rayleigh__phase_velocity, earth_interior_earthquake_rayleigh-seismic-wave__phase_velocity
earth_interior_earthquake_wave~seismic~s__amplitude, earth_interior_earthquake_s-seismic-wave__amplitude
earth_interior_earthquake_wave~seismic~s__angular_frequency, earth_interior_earthquake_s-seismic-wave__angular_frequency
earth_interior_earthquake_wave~seismic~s__angular_wavenumber, earth_interior_earthquake_s-seismic-wave__angular_wavenumber
earth_interior_earthquake_wave~seismic~s__frequency, earth_interior_earthquake_s-seismic-wave__frequency
earth_interior_earthquake_wave~seismic~s__period, earth_interior_earthquake_s-seismic-wave__period
earth_interior_earthquake_wave~seismic~s__scalar_potential, earth_interior_earthquake_s-seismic-wave__scalar_potential
earth_interior_earthquake_wave~seismic~s__speed, earth_interior_earthquake_s-seismic-wave__speed
earth_interior_earthquake_wave~seismic~s__takeoff_angle, earth_interior_earthquake_s-seismic-wave_takeoff__angle
earth_interior_earthquake_wave~seismic~s__wavelength, earth_interior_earthquake_s-seismic-wave__wavelength
earth_interior_earthquake_wave~seismic~s__wavenumber, earth_interior_earthquake_s-seismic-wave__wavenumber
earth_interior_earthquake_focus__depth, earth_interior_earthquake_focus__depth
earth_interior_earthquake_focus__latitude, earth_interior_earthquake_focus__latitude
earth_interior_earthquake_focus__longitude, earth_interior_earthquake_focus__longitude
earth_interior_particle__count, earth_interior_particle__count
earth_interior_particle_motion__acceleration, earth_interior_particle_motion_acceleration__acceleration
earth_interior_particle_motion__displacement, earth_interior_particle_motion__displacement
earth_interior_particle_motion__modified_mercalli_intensity, earth_interior_particle_motion__modified-mercalli-intensity_scale
earth_interior_particle_motion__static_displacement, earth_interior_particle_motion__static_displacement
earth_interior_particle_motion__velocity, earth_interior_particle_motion__velocity
earth_interior_wave~seismic__arrival_time, earth_interior_seismic-wave_arrival__time
earth_interior_wave~seismic__name(en), earth_interior_seismic-wave__name
earth_interior_wave~seismic~love__group_velocity, earth_interior_love-seismic-wave__group_velocity
earth_interior_wave~seismic~love__phase_velocity, earth_interior_love-seismic-wave__phase_velocity
earth_interior_wave~seismic~p__amplitude, earth_interior_p-seismic-wave__amplitude
earth_interior_wave~seismic~p__angular_frequency, earth_interior_p-seismic-wave__angular_frequency
earth_interior_wave~seismic~p__angular_wavenumber, earth_interior_p-seismic-wave__angular_wavenumber
earth_interior_wave~seismic~p__frequency, earth_interior_p-seismic-wave__frequency
earth_interior_wave~seismic~p__period, earth_interior_p-seismic-wave__period
earth_interior_wave~seismic~p__scalar_potential, earth_interior_p-seismic-wave__scalar_potential
earth_interior_wave~seismic~p__speed, earth_interior_p-seismic-wave__speed
earth_interior_wave~seismic~p__takeoff_angle, earth_interior_p-seismic-wave_takeoff__angle
earth_interior_wave~seismic~p__wavelength, earth_interior_p-seismic-wave__wavelength
earth_interior_wave~seismic~p__wavenumber, earth_interior_p-seismic-wave__wavenumber
earth_interior_wave~seismic~rayleigh__group_velocity, earth_interior_rayleigh-seismic-wave__group_velocity
earth_interior_wave~seismic~rayleigh__phase_velocity, earth_interior_rayleigh-seismic-wave__phase_velocity
earth_interior_wave~seismic~s__amplitude, earth_interior_s-seismic-wave__amplitude
earth_interior_wave~seismic~s__angular_frequency, earth_interior_s-seismic-wave__angular_frequency
earth_interior_wave~seismic~s__angular_wavenumber, earth_interior_s-seismic-wave__angular_wavenumber
earth_interior_wave~seismic~s__frequency, earth_interior_s-seismic-wave__frequency
earth_interior_wave~seismic~s__period, earth_interior_s-seismic-wave__period
earth_interior_wave~seismic~s__scalar_potential, earth_interior_s-seismic-wave__scalar_potential
earth_interior_wave~seismic~s__speed, earth_interior_s-seismic-wave__speed
earth_interior_wave~seismic~s__takeoff_angle, earth_interior_s-seismic-wave_takeoff__angle
earth_interior_wave~seismic~s__wavelength, earth_interior_s-seismic-wave__wavelength
earth_interior_wave~seismic~s__wavenumber, earth_interior_s-seismic-wave__wavenumber
earth_crust_material__bulk_modulus, earth-crust_material__bulk_modulus
earth_crust_material__carbonatite_melt_fraction, earth-crust_material~melt_carbonatite__mass_fraction
earth_crust_material__density, earth-crust_material__density
earth_crust_material__domain_max_of_power_law_viscosity_value, earth-crust_material__domain_max_of_power-law-viscosity-law_viscosity
earth_crust_material__domain_min_of_power_law_viscosity_value, earth-crust_material__domain_min_of_power-law-viscosity-law_viscosity
earth_crust_material__electric_absolute_permittivity, earth-crust_material__absolute_permittivity
earth_crust_material__electric_relative_permittivity, earth-crust_material__relative_permittivity
earth_crust_material__electric_susceptibility, earth-crust_material__electric_susceptibility
earth_crust_material__electrical_conductivity, earth-crust_material__electrical_conductivity
earth_crust_material__inverse_of_electrical_conductivity, earth-crust_material__inverse_of_electrical_conductivity
earth_crust_material__inverse_of_p-wave_velocity, earth-crust_material_p-seismic-wave__inverse_of_velocity
earth_crust_material__inverse_of_s-wave_velocity, earth-crust_material_s-seismic-wave__inverse_of_velocity
earth_crust_material__isothermal_compressibility, earth-crust_material_isothermal-process__compressibility
earth_crust_material__isothermal_compressibility_reference_temperature, earth-crust_material_at-isothermal-process_compressibility__reference_temperature
earth_crust_material__lame_first_parameter, earth-crust_material__lame_first_parameter
earth_crust_material__log10_of_electrical_conductivity, earth-crust_material__log10_of_electrical_conductivity
earth_crust_material__log10_of_viscosity, earth-crust_material__log10_of_viscosity
earth_crust_material__magnetic_permeability, earth-crust_material__magnetic_permeability
earth_crust_material__magnetic_relative_permeability, earth-crust_material__relative_magnetic_permeability
earth_crust_material__magnetic_susceptibility, earth-crust_material__magnetic_susceptibility
earth_crust_material__mass-specific_isobaric_heat_capacity, earth-crust_material_isobaric-process__mass-specific_heat_capacity
earth_crust_material__mass-specific_isochoric_heat_capacity, earth-crust_material_isochoric-process__mass-specific_heat_capacity
earth_crust_material__oxygen_fugacity, earth-crust_material_oxygen__fugacity
earth_crust_material__p-wave_velocity, earth-crust_material_p-seismic-wave__velocity
earth_crust_material__p-wave_velocity_over_s-wave_velocity_ratio, earth-crust_material_p-seismic-wave_s-seismic-wave__velocity_ratio
earth_crust_material__partial_melt_fraction, earth-crust_material_material~partial-melt__mass_fraction
earth_crust_material__poisson_ratio, earth-crust_material__poisson_ratio
earth_crust_material__power_law_viscosity_activation_energy, earth-crust_material__power-law-viscosity-law_activation_energy
earth_crust_material__power_law_viscosity_exponent, earth-crust_material__power-law-viscosity-law_exponent
earth_crust_material__power_law_viscosity_reference_temperature, earth-crust_material__power-law-viscosity-law_reference_temperature
earth_crust_material__power_law_viscosity_reference_value, earth-crust_material__power-law-viscosity-law_reference_viscosity
earth_crust_material__power_law_viscosity_value, earth-crust_material__power-law-viscosity-law_viscosity
earth_crust_material__pressure, earth-crust_material__pressure
earth_crust_material__second_invariant_of_deviatoric_plastic_strain, earth-crust_material__second_invariant_of_deviatoric_plastic_strain
earth_crust_material__second_invariant_of_deviatoric_strain_rate, earth-crust_material__second_invariant_of_deviatoric_strain_rate
earth_crust_material__second_invariant_of_deviatoric_stress, earth-crust_material__second_invariant_of_deviatoric_stress
earth_crust_material__sh-wave_velocity, earth-crust_material_sh-seismic-wave__velocity
earth_crust_material__shear_modulus, earth-crust_material__shear_modulus
earth_crust_material__sv-wave_velocity, earth-crust_material_sv-seismic-wave__velocity
earth_crust_material__temperature, earth-crust_material__temperature
earth_crust_material__temperature_derivative_of_isothermal_incompressibility, earth-crust_material_isothermal-process__temperature_derivative_of_compressibility
earth_crust_material__thermal_conductivity, earth-crust_material__thermal_conductivity
earth_crust_material__thermal_expansion_coefficient, earth-crust_material__thermal_volume_expansion_coefficient
earth_crust_material__dynamic_shear_viscosity, earth-crust_material__shear_dynamic_viscosity
earth_crust_material__dynamic_volume_viscosity, earth-crust_material__volume_dynamic_viscosity
earth_crust_material__kinematic_shear_viscosity, earth-crust_material__shear_kinematic_viscosity
earth_crust_material__kinematic_volume_viscosity, earth-crust_material__volume_kinematic_viscosity
earth_crust_material__volume-specific_isobaric_heat_capacity, earth-crust_material_isobaric-process__volume-specific_heat_capacity
earth_crust_material__volume-specific_isochoric_heat_capacity, earth-crust_material_isochoric-process__volume-specific_heat_capacity
earth_crust_material__water_content, earth-crust_material_water__mass_fraction
earth_crust_material__young_modulus, earth-crust_material__young_modulus
earth_mantle_material__bulk_modulus, earth-mantle_material__bulk_modulus
earth_mantle_material__carbonatite_melt_fraction, earth-mantle_material~melt_carbonatite__mass_fraction
earth_mantle_material__density, earth-mantle_material__density
earth_mantle_material__domain_max_of_power_law_viscosity_value, earth-mantle_material__domain_max_of_power-law-viscosity-law_viscosity
earth_mantle_material__domain_min_of_power_law_viscosity_value, earth-mantle_material__domain_min_of_power-law-viscosity-law_viscosity
earth_mantle_material__electric_absolute_permittivity, earth-mantle_material__absolute_permittivity
earth_mantle_material__electric_relative_permittivity, earth-mantle_material__relative_permittivity
earth_mantle_material__electric_susceptibility, earth-mantle_material__electric_susceptibility
earth_mantle_material__electrical_conductivity, earth-mantle_material__electrical_conductivity
earth_mantle_material__inverse_of_electrical_conductivity, earth-mantle_material__inverse_of_electrical_conductivity
earth_mantle_material__inverse_of_p-wave_velocity, earth-mantle_material_p-seismic-wave__inverse_of_velocity
earth_mantle_material__inverse_of_s-wave_velocity, earth-mantle_material_s-seismic-wave__inverse_of_velocity
earth_mantle_material__isothermal_compressibility, earth-mantle_material_isothermal-process__compressibility
earth_mantle_material__isothermal_compressibility_reference_temperature, earth-mantle_material_at-isothermal-process_compressibility__reference_temperature
earth_mantle_material__lame_first_parameter, earth-mantle_material__lame_first_parameter
earth_mantle_material__lame_parameters_lambda, earth-mantle_material__lame_first_parameter
earth_mantle_material__log10_of_electrical_conductivity, earth-mantle_material__log10_of_electrical_conductivity
earth_mantle_material__log10_of_viscosity, earth-mantle_material__log10_of_viscosity
earth_mantle_material__magnetic_permeability, earth-mantle_material__magnetic_permeability
earth_mantle_material__magnetic_relative_permeability, earth-mantle_material__relative_magnetic_permeability
earth_mantle_material__magnetic_susceptibility, earth-mantle_material__magnetic_susceptibility
earth_mantle_material__mass-specific_isobaric_heat_capacity, earth-mantle_material_isobaric-process__mass-specific_heat_capacity
earth_mantle_material__mass-specific_isochoric_heat_capacity, earth-mantle_material_isochoric-process__mass-specific_heat_capacity
earth_mantle_material__oxygen_fugacity, earth-mantle_material_oxygen__fugacity
earth_mantle_material__p-wave_velocity, earth-mantle_material_p-seismic-wave__velocity
earth_mantle_material__p-wave_velocity_over_s-wave_velocity_ratio, earth-mantle_material_p-seismic-wave_s-seismic-wave__velocity_ratio
earth_mantle_material__partial_melt_fraction, earth-mantle_material_material~partial-melt__mass_fraction
earth_mantle_material__poisson_ratio, earth-mantle_material__poisson_ratio
earth_mantle_material__power_law_viscosity_activation_energy, earth-mantle_material__power-law-viscosity-law_activation_energy
earth_mantle_material__power_law_viscosity_exponent, earth-mantle_material__power-law-viscosity-law_exponent
earth_mantle_material__power_law_viscosity_reference_temperature, earth-mantle_material__power-law-viscosity-law_reference_temperature
earth_mantle_material__power_law_viscosity_reference_value, earth-mantle_material__power-law-viscosity-law_reference_viscosity
earth_mantle_material__power_law_viscosity_value, earth-mantle_material__power-law-viscosity-law_viscosity
earth_mantle_material__pressure, earth-mantle_material__pressure
earth_mantle_material__second_invariant_of_deviatoric_plastic_strain, earth-mantle_material__second_invariant_of_deviatoric_plastic_strain
earth_mantle_material__second_invariant_of_deviatoric_strain_rate, earth-mantle_material__second_invariant_of_deviatoric_strain_rate
earth_mantle_material__second_invariant_of_deviatoric_stress, earth-mantle_material__second_invariant_of_deviatoric_stress
earth_mantle_material__sh-wave_velocity, earth-mantle_material_sh-seismic-wave__velocity
earth_mantle_material__shear_modulus, earth-mantle_material__shear_modulus
earth_mantle_material__sv-wave_velocity, earth-mantle_material_sv-seismic-wave__velocity
earth_mantle_material__temperature, earth-mantle_material__temperature
earth_mantle_material__temperature_derivative_of_isothermal_incompressibility, earth-mantle_material_isothermal-process__temperature_derivative_of_compressibility
earth_mantle_material__thermal_conductivity, earth-mantle_material__thermal_conductivity
earth_mantle_material__thermal_expansion_coefficient, earth-mantle_material__thermal_volume_expansion_coefficient
earth_mantle_material__dynamic_shear_viscosity, earth-mantle_material__shear_dynamic_viscosity
earth_mantle_material__dynamic_volume_viscosity, earth-mantle_material__volume_dynamic_viscosity
earth_mantle_material__kinematic_shear_viscosity, earth-mantle_material__shear_kinematic_viscosity
earth_mantle_material__kinematic_volume_viscosity, earth-mantle_material__volume_kinematic_viscosity
earth_mantle_material__volume-specific_isobaric_heat_capacity, earth-mantle_material_isobaric-process__volume-specific_heat_capacity
earth_mantle_material__volume-specific_isochoric_heat_capacity, earth-mantle_material_isochoric-process__volume-specific_heat_capacity
earth_mantle_material__young_modulus, earth-mantle_material__young_modulus
earth_mantle_material_water__weight_content, earth-mantle_material_water__weight_fraction
earth_mantle_material_flow__x_component_of_velocity, earth-mantle_material_flowing__x_component_of_velocity
earth_mantle_material_flow__y_component_of_velocity, earth-mantle_material_flowing__y_component_of_velocity
earth_mantle_material_flow__z_component_of_velocity, earth-mantle_material_flowing__z_component_of_velocity
earth_mantle_material_mineral-phase__carbonatite_melt_fraction, earth-mantle_material~mineral-phase~melt_carbonatite__mass_fraction
earth_mantle_material_mineral-phase__chemical_composition(en), earth-mantle_material~mineral-phase__chemical_composition
earth_mantle_material_mineral-phase__equation-of-state(en), earth-mantle_material~mineral-phase_equation-of-state__name
earth_mantle_material_mineral-phase__internal_code_index, earth-mantle_material~mineral-phase__internal_code_index
earth_mantle_material_mineral-phase__name(en), earth-mantle_material~mineral-phase__name
earth_mantle_material_mineral-phase__oxygen_fugacity, earth-mantle_material~mineral-phase_oxygen__fugacity
earth_mantle_material_mineral-phase__partial_melt_fraction, earth-mantle_material~mineral-phase_material~partial-melt__mass_fraction
earth_mantle_material_mineral-phase__physical_state(en), earth-mantle_material~mineral-phase__physical_state
earth_mantle_material_mineral-phase__proportion, earth-mantle_material_material~mineral-phase__mass_fraction
