root_quantity,quantity_taxonomic,property_taxonomic,quantity_id,quantity_label,property_type,property_role,property_quantification,process_quantity,condition,attribute,synonym,plural_of,wikipedia_page,L,M,O,T,I,N,lumens,radian,number,currency,unitless_ratio,notes
mass-per-area_rate,mass-per-area_rate,,mass-per-area_respiration_rate,mass-per-area_respiration_rate,,,,mass-per-area_process_rate,,,,,,,,,,,,,,,,,
mass-per-mass_radioactivity,mass-per-mass_radioactivity,,gross_mass-per-mass_radioactivity,gross_mass-per-mass_radioactivity,,,,,,,,,,,,,,,,,,,,,
mass-per-time_capacity,mass-per-time_capacity,,acid-neutralizing_mass-per-time_capacity,acid-neutralizing_mass-per-time_capacity,,,,,,,,,,,,,,,,,,,,,
mass-per-volume_capacity,mass-per-volume_capacity,,acid-neutralizing_mass-per-volume_capacity,acid-neutralizing_mass-per-volume_capacity,,,,,,,,,,,,,,,,,,,,,
mass-per-volume_density,mass-per-volume_density,,mean_mass-per-volume_density,mean_mass-per-volume_density,,,,,,,,,,,,,,,,,,,,,
mass-per-volume_rate,mass-per-volume_rate,,mass-per-volume_demand_rate,mass-per-volume_demand_rate,,,,mass-per-volume_process_rate,,,,,,,,,,,,,,,,,
mass-per-width_rate,mass-per-width_rate,,mass-per-width_flow_rate,mass-per-width_flow_rate,,,,mass-per-width_process_rate,,,,,,,,,,,,,,,,,
mass-specific_heat,mass-specific_heat,,latent_mass-specific_heat,latent_mass-specific_heat,,,,,,,,,,,,,,,,,,,,,
mass-specific_heat,mass-specific_heat,,latent_fusion_mass-specific_heat,latent_fusion_mass-specific_heat,,,,latent_process_mass-specific_heat,,,,,,,,,,,,,,,,,
mass-specific_heat,mass-specific_heat,,latent_sublimation_mass-specific_heat,latent_sublimation_mass-specific_heat,,,,latent_process_mass-specific_heat,,,,,,,,,,,,,,,,,
mass-specific_heat,mass-specific_heat,,latent_vaporization_mass-specific_heat,latent_vaporization_mass-specific_heat,,,,latent_process_mass-specific_heat,,,,,,,,,,,,,,,,,
mass-specific_heat_capacity,mass-specific_heat_capacity,,latent_fusion_mass-specific_heat_capacity,latent_fusion_mass-specific_heat_capacity,,,,latent_process_mass-specific_heat_capacity,,,,,,,,,,,,,,,,,
mass-specific_heat_capacity,mass-specific_heat_capacity,,isobaric_mass-specific_heat_capacity,isobaric_mass-specific_heat_capacity,,,,,,isobaric,,,,,,,,,,,,,,,
mass-specific_heat_capacity,mass-specific_heat_capacity,,isochoric_mass-specific_heat_capacity,isochoric_mass-specific_heat_capacity,,,,,,isochoric,,,,,,,,,,,,,,,
mass-specific_heat_capacity,mass-specific_heat_capacity,,latent_sublimation_mass-specific_heat_capacity,latent_sublimation_mass-specific_heat_capacity,,,,latent_process_mass-specific_heat_capacity,,,,,,,,,,,,,,,,,
mass-specific_heat_capacity,mass-specific_heat_capacity,,latent_vaporization_mass-specific_heat_capacity,latent_vaporization_mass-specific_heat_capacity,,,,latent_process_mass-specific_heat_capacity,,,,,,,,,,,,,,,,,
mechanical_hardness,mechanical_hardness,,indentation_hardness,indentation_hardness,,,,,,,,,https://en.wikipedia.org/wiki/Indentation_hardness,,,,,,,,,,,,
mechanical_hardness,mechanical_hardness,,scratch_hardness,scratch_hardness,,,,,,,,,,,,,,,,,,,,,
mechanical_hardness,mechanical_hardness,,rebound_hardness,rebound_hardness,,,,,,,,,,,,,,,,,,,,,
mixing_ratio,mixing_ratio,,mass_mixing_ratio,mass_mixing_ratio,,,,,,,,,,,,,,,,,,,,,
mixing_ratio,mixing_ratio,,molar_mixing_ratio,molar_mixing_ratio,,,,,,,,,,,,,,,,,,,,,
modulus,modulus,elasticity,young_modulus,young_modulus,,,,,,,"elastic_modulus, youngs_modulus",,https://en.wikipedia.org/wiki/Young%27s_modulus,,,,,,,,,,,,
modulus,modulus,,bulk_modulus,bulk_modulus,,,,,,,,,http://en.wikipedia.org/wiki/Bulk_modulus,,,,,,,,,,,,
modulus,modulus,,shear_modulus,shear_modulus,,,,,,,,,http://en.wikipedia.org/wiki/Shear_modulus,,,,,,,,,,,,
mole_rate,mole_rate,,mole_flow_rate,mole_flow_rate,,,,mole_process_rate,,,,,,,,,,,1,,,,,,
mole-specific_heat,mole-specific_heat,,latent_mole-specific_heat,latent_mole-specific_heat,,,,,,,,,,,,,,,,,,,,,
mole-specific_heat,mole-specific_heat,,latent_fusion_mole-specific_heat,latent_fusion_mole-specific_heat,,,,latent_process_mole-specific_heat,,,,,,,,,,,,,,,,,
mole-specific_heat,mole-specific_heat,,latent_sublimation_mole-specific_heat,latent_sublimation_mole-specific_heat,,,,latent_process_mole-specific_heat,,,,,,,,,,,,,,,,,
mole-specific_heat,mole-specific_heat,,latent_vaporization_mole-specific_heat,latent_vaporization_mole-specific_heat,,,,latent_process_mole-specific_heat,,,,,,,,,,,,,,,,,
momentum_transfer_coefficient,momentum_transfer_coefficient,,bulk_momentum_transfer_coefficient,bulk_momentum_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
momentum_transfer_coefficient,momentum_transfer_coefficient,,neutral_bulk_momentum_transfer_coefficient,neutral_bulk_momentum_transfer_coefficient,,,,,,,,,,,,,,,,,,,,,
number_capacity,number_capacity,,carrying_capacity,carrying_capacity,,,,,,,,,https://en.wikipedia.org/wiki/Carrying_capacity,,,,,,,,,1,,,
number_capacity,number_capacity,,seating_capacity,seating_capacity,,,,,,,,,http://en.wikipedia.org/wiki/Seating_capacity,,,,,,,,,1,,,
per-time_radioactivity,per-time_radioactivity,,scintillation_radioactivity,scintillation_radioactivity,,,,process_radioactivity,,,,,,,,,,,,,,,,,
per-wavelength_emittance,per-wavelength_emittance,,spectral_per-wavelength_emittance,spectral_per-wavelength_emittance,,,,,,,spectral_exitance,,https://en.wikipedia.org/wiki/Radiant_exitance,,,,,,,,,,,,
perimeter,perimeter,,wetted_perimeter,wetted_perimeter,,,,,,wetted,,,https://en.wikipedia.org/wiki/Wetted_perimeter,,,,,,,,,,,,
period,period,,orbital_period,orbital_period,,,,,,,,,,,,,,,,,,,,,
period,period,,period,period,,,,,,,,,http://en.wikipedia.org/wiki/Period,,,,1,,,,,,,,
period,period,,expected_return_period,expected_return_period,,,,,,,,,,,,,,,,,,,,,
period,period,,incubation_period,incubation_period,,,,process_period,,,,,,,,,,,,,,,,,
period,period,,nutation_period,nutation_period,,,,process_period,,,,,,,,,,,,,,,,,
period,period,,precession_period,precession_period,,,,process_period,,,,,,,,,,,,,,,,,
period,period,,rotation_period,rotation_period,,,,process_period,,,,,,,,,,,,,,,,,
period,period,,sidereal_period,sidereal_period,,,,,,,,,,,,,,,,,,,,,
period,period,,synodic_period,synodic_period,,,,,,,,,,,,,,,,,,,,,
power,power,,output_power,output_power,,,,,,,,,,,,,,,,,,,,,
pressure,partial_pressure,,equilibrium_partial_pressure,equilibrium_partial_pressure,,,,,,equilibrium,,,,,,,,,,,,,,,
pressure,partial_pressure,,saturated_partial_pressure,saturated_partial_pressure,,,,,,saturated,,,,,,,,,,,,,,,
pressure,pressure,,dynamic_pressure,dynamic_pressure,,,,,,dynamic,,,,,,,,,,,,,,,
pressure,pressure,,inflation_pressure,inflation_pressure,,,,process_pressure,,,,,,,,,,,,,,,,,
pressure,pressure,,osmotic_pressure,osmotic_pressure,,,,,,osmotic,,,,,,,,,,,,,,,
pressure,pressure,,partial_pressure,partial_pressure,,,,,,partial,,,,,,,,,,,,,,,
pressure,pressure,,reference_pressure,reference_pressure,,,,,,reference,,,,,,,,,,,,,,,
pressure,pressure,,static_pressure,static_pressure,,,,,,static,,,,,,,,,,,,,,,
pressure_lapse_rate,pressure_lapse_rate,,static_pressure_lapse_rate,static_pressure_lapse_rate,,,,,,,static,,,,,,,,,,,,,,
pressure_lapse_rate,pressure_lapse_rate,,environmental_static_pressure_lapse_rate,environmental_static_pressure_lapse_rate,,,,,,,"environmental, static",,,,,,,,,,,,,,
price,price,,kelley-blue-book_price,kelley-blue-book_price,,,,,,,,,,,,,,,,,,,1,,
price,price,,msrp_price,msrp_price,,,,,,,list_price,,https://en.wikipedia.org/wiki/List_price,,,,,,,,,,1,,
price,price,,new_price,new_price,,,,,,new,,,,,,,,,,,,,1,,
price,price,,transport_price,transport_price,,,,process_price,,,transport_cost,,https://en.wikipedia.org/wiki/Cost_of_transport,,,,,,,,,,1,,
radius,radius,,curvature_radius,curvature_radius,,,,,,,,,,,,,,,,,,,,,
radius,radius,,equatorial_radius,equatorial_radius,,,,,,equatorial,,,,,,,,,,,,,,,
radius,radius,,hydraulic_radius,hydraulic_radius,,,,,,hydraulic,,,,,,,,,,,,,,,
radius,radius,,minimum_radius,minimum_radius,,,,,,minimum,,,,,,,,,,,,,,,
radius,radius,,polar_radius,polar_radius,,,,,,polar,,,,,,,,,,,,,,,
radius,radius,,schwarzchild_radius,schwarzchild_radius,,,,,,,,,,,,,,,,,,,,,
radius,radius,,turning_radius,turning_radius,,,,process_radius,,,,,,,,,,,,,,,,,
rotation_rate,rotation_rate,,roll_rotation_rate,roll_rotation_rate,,,,process_process2_rate,,,,,,,,,,,,,,,,,
safety_rating,safety_rating,,motor-trend-magazine_safety_rating,motor-trend-magazine_safety_rating,,,rating,,,,,,,,,,,,,,,,,,
shape_factor,shape_factor,,area-diameter_shape_factor,area-diameter_shape_factor,,,,,,,,,,,,,,,,,,,,,
shape_factor,shape_factor,,normalized_area-diameter_shape_factor,normalized_area-diameter_shape_factor,,,,,,,,,,,,,,,,,,,,,
shape_factor,shape_factor,,area-perimeter_shape_factor,area-perimeter_shape_factor,,,,,,,,,,,,,,,,,,,,,
shape_factor,shape_factor,,normalized_area-perimeter_shape_factor,normalized_area-perimeter_shape_factor,,,,,,,,,,,,,,,,,,,,,
shape_factor,shape_factor,,diameter-perimeter_shape_factor,diameter-perimeter_shape_factor,,,,,,,,,,,,,,,,,,,,,
shape_factor,shape_factor,,normalized_diameter-perimeter_shape_factor,normalized_diameter-perimeter_shape_factor,,,,,,,,,,,,,,,,,,,,,
sinuosity,sinuosity,,downvalley_sinuosity,downvalley_sinuosity,,,,,,,,,,,,,,,,,,,,,
slip,slip,,seismic_slip,seismic_slip,vector,,,,,,slip_vector,,https://en.wikipedia.org/wiki/Fault_(geology)#Slip.2C_heave.2C_throw,1,,,,,,,,,,,
slope,slope,,mean_slope,mean_slope,,,,,,,,,,,,,,,,,,,,,
slope,slope,,d8_slope,d8_slope,,,,,,,,,,,,,,,,,,,,,
slope,slope,,d-infinity_slope,d-infinity_slope,,,,,,,,,,,,,,,,,,,,,
slope-vs-discharge_coefficient,slope-vs-discharge_coefficient,,hydraulic_geometry_slope-vs-discharge_coefficient,hydraulic_geometry_slope-vs-discharge_coefficient,,,,,,,,,,,,,,,,,,,,,
slope-vs-discharge_exponent,slope-vs-discharge_exponent,,hydraulic_geometry_slope-vs-discharge_exponent,hydraulic_geometry_slope-vs-discharge_exponent,,,,,,,,,,,,,,,,,,,,,
sorptivity,sorptivity,,philip_sorptivity,philip_sorptivity,,,,,,,,,,,,,,,,,,,,,
specific_energy,specific_energy,,specific_kinetic_energy,specific_kinetic_energy,,,,,,kinetic,,,https://en.wikipedia.org/wiki/Specific_kinetic_energy,2,,,-2,,,,,,,,
specific_energy,specific_energy,,specific_potential_energy,specific_potential_energy,,,,,,potential,,,https://en.wikipedia.org/wiki/Specific_potential_energy,2,,,-2,,,,,,,,
speed-vs-discharge_coefficient,speed-vs-discharge_coefficient,,hydraulic_geometry_speed-vs-discharge_coefficient,hydraulic_geometry_speed-vs-discharge_coefficient,,,,,,,,,,,,,,,,,,,,,
speed-vs-discharge_exponent,speed-vs-discharge_exponent,,hydraulic_geometry_speed-vs-discharge_exponent,hydraulic_geometry_speed-vs-discharge_exponent,,,,,,,,,,,,,,,,,,,,,
stomatal_resistance,stomatal_resistance,,reference_stomatal_resistance,reference_stomatal_resistance,,,,,,,,,,,,,,,,,,,,,
strain,strain,,deviatoric_plastic_strain,deviatoric_plastic_strain,,,,,,,,,,,,,,,,,,,,,
strain_rate,strain_rate,,deviatoric_strain_rate,deviatoric_strain_rate,,,,,,,,,,,,,,,,,,,,,
strength,strength,,compressive_strength,compressive_strength,,,,,,,,,https://en.wikipedia.org/wiki/Compressive_strength,,,,,,,,,,,,
strength,strength,,shear_strength,shear_strength,,,,,,,,,https://en.wikipedia.org/wiki/Shear_strength,,,,,,,,,,,,
strength,strength,,tensile_strength,tensile_strength,,,,,,,ultimate_strength,,https://en.wikipedia.org/wiki/Ultimate_tensile_strength,,,,,,,,,,,,
stress,shear_stress,,critical_shear_stress,critical_shear_stress,,,,,,critical,,,,,,,,,,,,,,,
stress,critical_shear_stress,,shields_critical_shear_stress,shields_critical_shear_stress,,,,,,,,,,,,,,,,,,,,,
stress,stress,,deviatoric_stress,deviatoric_stress,,,,,,,,,,,,,,,,,,,,,
stress,stress,,dynamic_stress,dynamic_stress,,,,,,,,,,,,,,,,,,,,,
stress,stress,,radiation_stress,radiation_stress,,,,,,,,,https://en.wikipedia.org/wiki/Radiation_stress,,,,,,,,,,,,
stress,stress,,reynolds_stress,reynolds_stress,,,,,,,,,,,,,,,,,,,,,
stress,stress,,shear_stress,shear_stress,,,,,,,,,,,,,,,,,,,,,
stress,stress,,static_stress,static_stress,,,,,,static,,,,,,,,,,,,,,,
stress,stress,,cutoff_tension_stress,cutoff_tension_stress,,,,,,,,,,,,,,,,,,,,,
stress,stress,,viscous_stress,viscous_stress,,,,,,,,,,,,,,,,,,,,,
stress,stress,,yield_stress,yield_stress,,,,,,,,,,,,,,,,,,,,,
stress,yield_stress,,cohesion_yield_stress,cohesion_yield_stress,,,,,,,,,,,,,,,,,,,,,
subsidence_rate,subsidence_rate,,mean_subsidence_rate,mean_subsidence_rate,,,,mean_process_rate,,,,,,,,,,,,,,,,,
temperature,temperature,,average_temperature,average_temperature,,,,,,,,,,,,,,,,,,,,,
temperature,temperature,,boiling-point_temperature,boiling-point_temperature,,,,,,,boiling-point,,,,,,,,,,,,,,
temperature,temperature,,bubble-point_temperature,bubble-point_temperature,,,,,,,bubble-point,,,,,,,,,,,,,,
temperature,temperature,,reference_depth_temperature,reference_depth_temperature,,,,,,,,,,,,,,,,,,,,,
temperature,temperature,,dew-point_temperature,dew-point_temperature,,,,,,,dew-point,,,,,,,,,,,,,,
temperature,temperature,,diurnal_temperature,diurnal_temperature,,,,,,,diurnal,,,,,,,,,,,,,,
temperature,temperature,,equivalent_temperature,equivalent_temperature,,,,,,,equivalent,,,,,,,,,,,,,,
temperature,temperature,,freezing-point_temperature,freezing-point_temperature,,,,,,,freezing-point,,,,,,,,,,,,,,
temperature,temperature,,frost-point_temperature,frost-point_temperature,,,,,,,frost-point,,,,,,,,,,,,,,
temperature,temperature,,heat-content_temperature,heat-content_temperature,,,,,,,,,,,,,,,,,,,,,
temperature,temperature,,melting-point_temperature,melting-point_temperature,,,,,,,melting-point,,https://en.wikipedia.org/wiki/Melting_point,,,,,,,,,,,,
temperature,temperature,,potential_temperature,potential_temperature,,,,,,,potential,,,,,,,,,,,,,,
temperature,potential_temperature,,equivalent_potential_temperature,equivalent_potential_temperature,,,,,,,"equivalent, potential",,,,,,,,,,,,,,
temperature,potential_temperature,,virtual_potential_temperature,virtual_potential_temperature,,,,,,,"virtual, potential",,,,,,,,,,,,,,
temperature,temperature,,pressure_temperature,pressure_temperature,,,,,,,,,,,,,,,,,,,,,
temperature,temperature,,reference_temperature,reference_temperature,,,,,,,reference,,,,,,,,,,,,,,
temperature,temperature,,isothermal_compressibility_reference_temperature,isothermal_compressibility_reference_temperature,,,,,,,,,,,,,,,,,,,,,
temperature,temperature,,power-law-fluid_viscosity_reference_temperature,power-law-fluid_viscosity_reference_temperature,,,,,,,,,,,,,,,,,,,,,
temperature,temperature,,threshold_temperature,threshold_temperature,,,,,,,threshold,,,,,,,,,,,,,,
temperature,temperature,,degree-day_threshold_temperature,degree-day_threshold_temperature,,,,,,,threshold,,,,,,,,,,,,,,
temperature,temperature,,virtual_temperature,virtual_temperature,,,,,,,virtual,,,,,,,,,,,,,,
temperature_lapse_rate,temperature_lapse_rate,,adiabatic_temperature_lapse_rate,adiabatic_temperature_lapse_rate,,,,,,,adiabatic,,,,,,,,,,,,,,
temperature_lapse_rate,temperature_lapse_rate,,dry_adiabatic_temperature_lapse_rate,dry_adiabatic_temperature_lapse_rate,,,,,,,"dry, adiabatic",,,,,,,,,,,,,,
temperature_lapse_rate,temperature_lapse_rate,,saturated_adiabatic_temperature_lapse_rate,saturated_adiabatic_temperature_lapse_rate,,,,,,,"saturated, adiabatic",,,,,,,,,,,,,,
temperature_lapse_rate,temperature_lapse_rate,,environmental_temperature_lapse_rate,environmental_temperature_lapse_rate,,,,,,,environmental,,,,,,,,,,,,,,
temporal_frequency,emission_frequency,,characteristic_emission_frequency,characteristic_emission_frequency,,,,characteristic_process_frequency,,characteristic,,,,,,,,,,,,,,,
temporal_frequency,temporal_frequency,,brunt-vaisala_frequency,brunt-vaisala_frequency,,,,,,,,,,,,,,,,,,,,,
temporal_frequency,temporal_frequency,,coriolis_frequency,coriolis_frequency,,,,,,,"coriolis_parameter, coriolis_coefficient",,https://en.wikipedia.org/wiki/Coriolis_frequency,,,,-1,,,,1,,,,
temporal_frequency,temporal_frequency,,emission_frequency,emission_frequency,,,,process_frequency,,,,,,,,,,,,,,,,,
temporal_frequency,temporal_frequency,,hearing_frequency,hearing_frequency,,,,process_frequency,,,,,,,,,,,,,,,,,
thermal_expansion_coefficient,thermal_expansion_coefficient,,volumetric_thermal_expansion_coefficient,volumetric_thermal_expansion_coefficient,,coefficient,,volumetric_thermal_process_coefficient,,,,,https://en.wikipedia.org/wiki/Thermal_expansion#General_volumetric_thermal_expansion_coefficient,,,,,,,,,,,,
thickness,thickness,,initial_thickness,initial_thickness,,,,,,initial,,,,,,,,,,,,,,,
thickness,thickness,,saturated_thickness,saturated_thickness,,,,,,saturated,,,,,,,,,,,,,,,
time,accelration_time,,0-to-60mph_acceleration_time,0-to-60mph_acceleration_time,,,,0-to-60mph_process_time,,0-to-60mph,,,,,,,,,,,,,,,
time,time,,acceleration_time,acceleration_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,arrival_time,arrival_time,,,,,,,,,,,,,,,,,,,,,
time,time,,conching_time,conching_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,end_time,end_time,,,,,,,,,,,,,,,,,,,,,
time,time,,firing_time,firing_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,impact_time,impact_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,solar_noon_time,solar_noon_time,,,,,,,,,,,,,,,,,,,,,
time,time,,origin_time,origin_time,,,,,,,,,,,,,,,,,,,,,
time,time,,infiltration_ponding_time,infiltration_ponding_time,,,,process_process2_time,,,,,,,,,,,,,,,,,
time,time,,reaction_time,reaction_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,rise_time,rise_time,,,,process_time,,,,,,,,,,,,,,,,,
time,rise_time,,local_rise_time,local_rise_time,,,,local_process_time,,,,,,,,,,,,,,,,,
time,time,,run_time,run_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,rupture_time,rupture_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,set_time,set_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,spin-up_time,spin-up_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,start_time,start_time,,,,,,,,,,,,,,,,,,,,,
time,time,,stop_time,stop_time,,,,,,,,,,,,,,,,,,,,,
time,time,,stopping_time,stopping_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,tempering_time,tempering_time,,,,process_time,,,,,,,,,,,,,,,,,
time,time,,travel_time,travel_time,,,,process_time,,,,,,,,,,,,,,,,,
time_step,time_step,,max_allowed_time_step,max_allowed_time_step,,,,,,,,,,,,,,,,,,,,,
time_step,time_step,,min_allowed_time_step,min_allowed_time_step,,,,,,,,,,,,,,,,,,,,,
time_step,time_step,,initial_time_step,initial_time_step,,,,,,initial,,,,,,,,,,,,,,,
volume,volume,,initial_volume,initial_volume,,,,,,initial,,,,,,,,,,,,,,,
volume,volume,,storage_volume,storage_volume,,,,,,storage,storage_capacity,,,,,,,,,,,,,,
volume_flux,volume_flux,,baseflow_volume_flux,baseflow_volume_flux,,,,,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,desublimation_volume_flux,desublimation_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,evaporation_volume_flux,evaporation_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,evaporation_volume_flux,,potential_evaporation_volume_flux,potential_evaporation_volume_flux,,,,potential_process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,infiltration_volume_flux,infiltration_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,infiltration_volume_flux,,potential_infiltration_volume_flux,potential_infiltration_volume_flux,,,,potential_process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,interception_volume_flux,interception_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,leq_volume_flux,leq_volume_flux,,,,,,leq,,,,,,,,,,,,,,,
volume_flux,leq_volume_flux,,precipitation_leq_volume_flux,precipitation_leq_volume_flux,,,,process_leq_volume_flux,,leq,,,,,,,,,,,,,,,
volume_flux,volume_flux,,melt_volume_flux,melt_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,precipitation_volume_flux,precipitation_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,precipitation_volume_flux,,instantaneous_precipitation_volume_flux,instantaneous_precipitation_volume_flux,,,,instantaneous_process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,recharge_volume_flux,recharge_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,runoff_volume_flux,runoff_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,sublimation_volume_flux,sublimation_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,throughfall_volume_flux,throughfall_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_flux,volume_flux,,transpiration_volume_flux,transpiration_volume_flux,,,,process_volume_flux,,,,,,,,,,,,,,,,,
volume_fraction,volume_fraction,,atterberg_liquid_limit_volume_fraction,atterberg_liquid_limit_volume_fraction,,,,,,,,,,,,,,,,,,,,,
volume_fraction,volume_fraction,,atterberg_plastic_limit_volume_fraction,atterberg_plastic_limit_volume_fraction,,,,,,,,,,,,,,,,,,,,,
volume_fraction,volume_fraction,,atterberg_shrinkage_limit_volume_fraction,atterberg_shrinkage_limit_volume_fraction,,,,,,,,,,,,,,,,,,,,,
volume_fraction,volume_fraction,,field-capacity_volume_fraction,field-capacity_volume_fraction,,,,,,,,,,,,,,,,,,,,,
volume_fraction,volume_fraction,,hygroscopic_volume_fraction,hygroscopic_volume_fraction,,,,,,,,,,,,,,,,,,,,,
volume_fraction,volume_fraction,,initial_volume_fraction,initial_volume_fraction,,,,,,,,,,,,,,,,,,,,,
volume_fraction,volume_fraction,,normalized_volume_fraction,normalized_volume_fraction,,,,,,,,,,,,,,,,,,,,,
volume_fraction,normalized_volume_fraction,,initial_normalized_volume_fraction,initial_normalized_volume_fraction,,,,,,,,,,,,,,,,,,,,,
volume_fraction,volume_fraction,,porosity,porosity,,,,,,,void_fraction,,http://en.wikipedia.org/wiki/Porosity,,,,,,,,,,,,
volume_fraction,volume_fraction,,residual_volume_fraction,residual_volume_fraction,,,,,,residual,,,,,,,,,,,,,,,
volume_fraction,volume_fraction,,saturated_volume_fraction,saturated_volume_fraction,,,,,,saturated,,,,,,,,,,,,,,,
volume_fraction,volume_fraction,,wilting-point_volume_fraction,wilting-point_volume_fraction,,,,,,wilting-point,,,,,,,,,,,,,,,
volume_rate,volume_flow_rate,,instantaneous_volume_flow_rate,instantaneous_volume_flow_rate,,,,instantaneous_volume_process_rate,,instantaneous,"discharge, volumetric_flow_rate, volume_velocity",,http://en.wikipedia.org/wiki/Volume_flow_rate,,,,,,,,,,,,
volume_rate,volume_rate,,volume_flow_rate,volume_flow_rate,,,,volume_process_rate,,,"discharge, volumetric_flow_rate, volume_velocity",,http://en.wikipedia.org/wiki/Volume_flow_rate,,,,,,,,,,,,
volume_rate,volume_rate,,volume_withdrawal_rate,volume_withdrawal_rate,,,,volume_process_rate,,,,,,,,,,,,,,,,,
volume-specific_heat_capacity,volume-specific_heat_capacity,,isobaric_volume-specific_heat_capacity,isobaric_volume-specific_heat_capacity,,,,,,isobaric,,,,,,,,,,,,,,,
volume-specific_heat_capacity,volume-specific_heat_capacity,,isochoric_volume-specific_heat_capacity,isochoric_volume-specific_heat_capacity,,,,,,isochoric,,,,,,,,,,,,,,,
vorticity,vorticity,,bolus_vorticity,bolus_vorticity,,,,,,,,,,,,,,,,,,,,,
vorticity,vorticity,,potential_vorticity,potential_vorticity,,,,,,potential,,,,,,,,,,,,,,,
wavelength,wavelength,,compton_wavelength,compton_wavelength,,,,,,,,,https://en.wikipedia.org/wiki/Compton_wavelength,,,,,,,,,,,,
weight,weight,,atomic_weight,atomic_weight,,,,,,atomic,,,https://en.wikipedia.org/wiki/Atomic_weight,,,,,,,,,,,,
weight,weight,,immersed_weight,immersed_weight,,,,,,immersed,,,,,,,,,,,,,,,
width,width,,bankfull_width,bankfull_width,,,,,,bankfull,,,,,,,,,,,,,,,
width,width,,d8_width,d8_width,,,,,,,,,,,,,,,,,,,,,
width,width,,rupture_width,rupture_width,,,,process_width,,,,,,,,,,,,,,,,,
width,width,,top_width,top_width,,,,,,top,,,,,,,,,,,,,,,
width-vs-discharge_coefficient,width-vs-discharge_coefficient,,hydraulic_geometry_width-vs-discharge_coefficient,hydraulic_geometry_width-vs-discharge_coefficient,,,,,,,,,,,,,,,,,,,,,
width-vs-discharge_exponent,width-vs-discharge_exponent,,hydraulic_geometry_width-vs-discharge_exponent,hydraulic_geometry_width-vs-discharge_exponent,,,,,,,,,,,,,,,,,,,,,
year,year,,manufacture_year,manufacture_year,,,,process_year,,,,,,,,,,,,,,,,,
,coordinate,,along-shore_coordinate,along-shore_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,cross-shore_coordinate,cross-shore_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,cross-stream_coordinate,cross-stream_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,phi_coordinate,phi_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,r_coordinate,r_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,s_coordinate,s_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,south_coordinate,south_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,streamwise_coordinate,streamwise_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,theta_coordinate,theta_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,u_coordinate,u_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,v_coordinate,v_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,w_coordinate,w_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,west_coordinate,west_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,x_coordinate,x_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,y_coordinate,y_coordinate,,,,,,,,,,,,,,,,,,,,,
,coordinate,,z_coordinate,z_coordinate,,,,,,,,,,,,,,,,,,,,,
coordinate,s_coordinate,,g1_s_coordinate,g1_s_coordinate,,,,,,,,,,,,,,,,,,,,,
